execution_number,question_number,ind_gemma_v2,ind_gemma_v4,ind_llama_v2,ind_llama_v4,seq_gemma_v2,seq_gemma_v4,seq_llama_v2,seq_llama_v4
5,3,0.272109,0.265625,0.448718,0.615385,0.340741,0.270270,0.361582,0.222222
5,5,0.376923,0.297710,0.398268,0.507246,0.143590,0.120603,0.175824,0.150470
5,8,0.059701,0.097561,0.059322,0.055777,0.042403,0.068182,0.027174,0.042813
5,9,0.331081,0.227129,0.266667,0.582456,0.094737,0.173333,0.177778,0.172308
5,10,0.032787,0.015152,0.017241,0.017094,0.028571,0.027778,0.011050,0.008333
5,11,0.202335,0.232727,0.181818,0.164524,0.089385,0.230453,0.184615,0.172043
5,12,0.114833,0.177966,0.138776,0.126316,0.100000,0.140000,0.146119,0.122137
5,14,0.146667,0.241486,0.174545,0.480263,0.187919,0.167702,0.125000,0.114114
6,1,0.030457,0.013699,0.048780,0.044776,0.038835,0.031008,0.028169,0.035088
6,2,0.048193,0.328767,0.059259,0.290598,0.037383,0.346457,0.082840,0.213740
6,3,0.234375,0.257576,0.441718,0.423841,0.244604,0.301370,0.435294,0.190955
6,5,0.278746,0.238806,0.441640,0.284615,0.145161,0.126316,0.125301,0.156757
6,8,0.058997,0.057762,0.045872,0.079545,0.074766,0.064982,0.044053,0.049180
6,9,0.327273,0.246575,0.481250,0.376712,0.192308,0.179567,0.148410,0.126582
6,10,0.000000,0.000000,0.044444,0.014184,0.030769,0.000000,0.015625,0.010417
6,11,0.178988,0.252632,0.174497,0.231975,0.138298,0.205674,0.211838,0.200000
6,12,0.143590,0.135021,0.138996,0.108108,0.088608,0.083333,0.120930,0.142349
6,14,0.175573,0.298780,0.128000,0.650685,0.142857,0.156740,0.129794,0.148368
7,1,0.025000,0.016260,0.052174,0.049180,0.042105,0.054945,0.024845,0.042553
7,2,0.070588,0.400000,0.060606,0.367089,0.074766,0.308511,0.063694,0.234234
7,3,0.253333,0.285714,0.362637,0.344371,0.258993,0.344371,0.386364,0.324324
7,5,0.292308,0.316547,0.565079,0.510490,0.127660,0.131313,0.131148,0.152941
7,8,0.081218,0.142857,0.077253,0.066225,0.068966,0.052045,0.054475,0.028571
7,9,0.341176,0.283737,0.220994,0.268041,0.175824,0.114583,0.166134,0.160305
7,10,0.030769,0.054795,0.000000,0.015385,0.021739,0.029412,0.010256,0.018182
7,11,0.217391,0.190083,0.183607,0.217822,0.196581,0.131980,0.209059,0.252874
7,12,0.174603,0.131004,0.083019,0.073469,0.090000,0.175084,0.142857,0.142857
7,14,0.185897,0.289231,0.164875,0.486842,0.188925,0.206704,0.133333,0.146893
8,1,0.031250,0.025974,0.035928,0.041096,0.026846,0.017241,0.040268,0.042857
8,2,0.058252,0.347107,0.100000,0.314815,0.200000,0.359375,0.100457,0.448598
8,3,0.274194,0.205479,0.350877,0.496815,0.329114,0.371429,0.355828,0.424242
8,5,0.308271,0.336996,0.470238,0.309013,0.145833,0.172249,0.161383,0.108108
8,8,0.090452,0.078947,0.064777,0.065844,0.078571,0.071713,0.068376,0.030418
8,9,0.314540,0.270627,0.401146,0.283871,0.186441,0.146341,0.175066,0.142045
8,10,0.031250,0.030769,0.016529,0.018519,0.031250,0.031746,0.010989,0.013158
8,11,0.178571,0.250000,0.178042,0.155340,0.128440,0.132653,0.221402,0.210884
8,12,0.139303,0.163934,0.141732,0.109589,0.138298,0.147465,0.119149,0.091603
8,14,0.188153,0.316129,0.170370,0.490798,0.125714,0.166134,0.162791,0.147727
9,1,0.078652,0.052288,0.030075,0.041096,0.029197,0.026316,0.071942,0.028169
9,2,0.069444,0.287671,0.070423,0.266667,0.080808,0.348485,0.187134,0.608696
9,3,0.208955,0.303448,0.476190,0.679739,0.222222,0.297872,0.320000,0.346821
9,5,0.328244,0.242857,0.422939,0.480938,0.139037,0.121212,0.154882,0.124567
9,8,0.062992,0.078431,0.074766,0.078261,0.083969,0.051724,0.064777,0.045802
9,9,0.368098,0.342466,0.335227,0.235988,0.094737,0.173913,0.136364,0.141732
9,10,0.027027,0.000000,0.000000,0.019231,0.030769,0.022727,0.015038,0.015385
9,11,0.175824,0.240310,0.214047,0.242424,0.114583,0.165854,0.232558,0.192308
9,12,0.143498,0.160584,0.137652,0.113402,0.089744,0.102128,0.132841,0.125828
9,14,0.147887,0.304636,0.163569,0.468966,0.180645,0.134615,0.152672,0.140992
10,1,0.027211,0.040268,0.051282,0.040541,0.027972,0.017544,0.051282,0.039735
10,2,0.088889,0.350000,0.369048,0.274194,0.047619,0.316456,0.058394,0.285714
10,3,0.165517,0.283688,0.312195,0.377778,0.370370,0.277778,0.295775,0.148148
10,5,0.259542,0.324910,0.493333,0.305648,0.136000,0.140704,0.130952,0.117302
10,8,0.062500,0.076336,0.074380,0.081448,0.041812,0.045016,0.052632,0.046512
10,9,0.342342,0.303630,0.339506,0.209790,0.155251,0.157895,0.250000,0.164384
10,10,0.030769,0.031250,0.016393,0.014085,0.018018,0.031250,0.015748,0.011429
10,11,0.198582,0.223022,0.200647,0.184127,0.167539,0.161765,0.208633,0.203390
10,12,0.126050,0.168421,0.142415,0.086957,0.100000,0.156522,0.105263,0.144654
10,14,0.175824,0.281150,0.181185,0.721311,0.171779,0.152318,0.125874,0.126482
11,1,0.033520,0.044444,0.022727,0.029630,0.022472,0.016807,0.042781,0.051282
11,2,0.048193,0.307692,0.056338,0.275362,0.340741,0.267442,0.062500,0.323077
11,3,0.223776,0.277372,0.381579,0.552239,0.345324,0.373333,0.385093,0.379310
11,5,0.334601,0.315789,0.365591,0.600000,0.098901,0.149733,0.129870,0.126984
11,8,0.063063,0.077519,0.061947,0.076923,0.050847,0.052402,0.062745,0.053435
11,9,0.374582,0.300341,0.235669,0.457746,0.200717,0.100503,0.194915,0.120482
11,10,0.025316,0.031746,0.015873,0.019048,0.032258,0.031746,0.012500,0.015625
11,11,0.182456,0.238267,0.216393,0.190114,0.145833,0.139785,0.181818,0.173913
11,12,0.180905,0.165289,0.152542,0.132075,0.119048,0.103774,0.118577,0.075619
11,14,0.167273,0.282132,0.154321,0.600683,0.156156,0.156352,0.150134,0.137705
12,1,0.032787,0.028777,0.049180,0.030303,0.026846,0.038710,0.046784,0.034483
12,2,0.072289,0.386207,0.054054,0.412698,0.061856,0.341085,0.108374,0.352000
12,3,0.288000,0.295775,0.397351,0.423841,0.241379,0.291139,0.280488,0.118519
12,5,0.285714,0.337838,0.288136,0.292683,0.164306,0.185185,0.153846,0.107527
12,8,0.061947,0.047431,0.080402,0.066351,0.068027,0.040816,0.049793,0.061947
12,9,0.305810,0.309211,0.294118,0.544828,0.185185,0.177215,0.184932,0.127946
12,10,0.030303,0.000000,0.018868,0.018868,0.031746,0.031746,0.000000,0.018692
12,11,0.219780,0.228346,0.214047,0.208754,0.198675,0.163265,0.212121,0.181818
12,12,0.149533,0.176707,0.155039,0.112554,0.116959,0.108108,0.118644,0.127490
12,14,0.180000,0.251613,0.140845,0.439863,0.177778,0.147692,0.141176,0.160000
13,1,0.022599,0.033613,0.027211,0.041667,0.066225,0.030769,0.067797,0.055249
13,2,0.063158,0.321429,0.053812,0.331034,0.271429,0.246154,0.300000,0.435644
13,3,0.237762,0.261538,0.405229,0.320513,0.333333,0.296774,0.392638,0.223684
13,5,0.329502,0.330986,0.553957,0.378007,0.138686,0.149733,0.130719,0.124088
13,8,0.066914,0.100000,0.064516,0.068627,0.104348,0.051613,0.031250,0.046053
13,9,0.340058,0.277027,0.370370,0.486111,0.247619,0.187500,0.177370,0.139535
13,10,0.031250,0.051948,0.011050,0.012579,0.027778,0.029851,0.010638,0.014493
13,11,0.191882,0.243542,0.180556,0.209231,0.165289,0.248120,0.171233,0.190476
13,12,0.153153,0.175732,0.075377,0.102804,0.098522,0.171171,0.122271,0.118577
13,14,0.152778,0.248366,0.137652,0.641892,0.150470,0.171598,0.135211,0.155620
14,1,0.030769,0.016667,0.030534,0.043796,0.024540,0.016667,0.031746,0.029197
14,2,0.052632,0.429907,0.080717,0.389381,0.053097,0.381579,0.297521,0.245161
14,3,0.278481,0.258065,0.405063,0.465753,0.166667,0.328571,0.364641,0.338983
14,5,0.297101,0.357414,0.514523,0.504732,0.138298,0.147268,0.151515,0.138667
14,8,0.087591,0.087591,0.054795,0.069498,0.060377,0.055172,0.062500,0.050794
14,9,0.336449,0.315789,0.339286,0.531469,0.110638,0.169355,0.173285,0.147157
14,10,0.000000,0.072289,0.012739,0.015873,0.017241,0.032787,0.014599,0.014388
14,11,0.207692,0.224000,0.172285,0.195946,0.117021,0.140000,0.220859,0.159468
14,12,0.181818,0.190813,0.106061,0.075676,0.139785,0.124352,0.027586,0.092105
14,14,0.180392,0.300654,0.155477,0.419244,0.131148,0.135211,0.162866,0.156171
15,1,0.039216,0.120000,0.057554,0.044444,0.039216,0.013514,0.048000,0.048193
15,2,0.051282,0.245614,0.100503,0.293103,0.066225,0.340426,0.312500,0.326531
15,3,0.179310,0.275362,0.405063,0.666667,0.377622,0.335766,0.273292,0.401639
15,5,0.228346,0.308824,0.462541,0.329114,0.156069,0.141304,0.143836,0.102689
15,8,0.083721,0.071856,0.048780,0.066038,0.087649,0.049587,0.061947,0.045455
15,9,0.341317,0.317881,0.416938,0.550000,0.192771,0.129555,0.160000,0.167116
15,10,0.027778,0.021277,0.000000,0.019231,0.028169,0.021277,0.004577,0.000000
15,11,0.206107,0.229391,0.206897,0.144578,0.200000,0.210526,0.202817,0.213592
15,12,0.125000,0.135922,0.117187,0.183333,0.102564,0.144068,0.056338,0.161702
15,14,0.200000,0.306122,0.169611,0.441379,0.163823,0.193182,0.133891,0.157895
16,1,0.025806,0.027778,0.050633,0.050633,0.026846,0.051948,0.050847,0.046154
16,2,0.050633,0.407080,0.049751,0.384615,0.061856,0.390977,0.060606,0.362319
16,3,0.259740,0.321678,0.341176,0.237762,0.287671,0.293706,0.440476,0.421769
16,5,0.226537,0.272727,0.437768,0.357664,0.136126,0.152113,0.151625,0.179104
16,8,0.075117,0.060000,0.090452,0.060000,0.060606,0.054795,0.065116,0.018315
16,9,0.362500,0.252427,0.247978,0.503106,0.155932,0.104762,0.177936,0.159420
16,10,0.027778,0.031250,0.016393,0.017699,0.031746,0.028571,0.017241,0.017391
16,11,0.181159,0.256944,0.193750,0.177215,0.171429,0.115183,0.179949,0.168285
16,12,0.101523,0.144000,0.126866,0.130841,0.100000,0.174603,0.140673,0.137681
16,14,0.187702,0.345277,0.146179,0.493590,0.129870,0.195965,0.137652,0.160665
17,1,0.025641,0.088235,0.032787,0.028986,0.029630,0.054545,0.037037,0.044444
17,2,0.018349,0.357143,0.057803,0.368794,0.036364,0.335878,0.387097,0.313725
17,3,0.243243,0.273381,0.346369,0.625000,0.335878,0.305556,0.307692,0.326733
17,5,0.368421,0.282609,0.477987,0.299363,0.175676,0.117647,0.116564,0.144000
17,8,0.085308,0.068670,0.067511,0.048193,0.050909,0.068027,0.050251,0.043614
17,9,0.353293,0.325153,0.321212,0.626866,0.118812,0.140449,0.152439,0.171053
17,10,0.031250,0.025316,0.021277,0.010753,0.000000,0.029412,0.010000,0.006873
17,11,0.193772,0.252964,0.202020,0.186732,0.094737,0.104167,0.215116,0.212121
17,12,0.133929,0.130233,0.140496,0.115789,0.115607,0.114537,0.111732,0.015873
17,14,0.158845,0.249275,0.184127,0.505556,0.135385,0.187879,0.110390,0.151724
18,1,0.021622,0.014388,0.030769,0.035714,0.039474,0.030769,0.047619,0.038462
18,2,0.083333,0.403670,0.362069,0.300885,0.089286,0.453125,0.000000,0.423358
18,3,0.303030,0.283688,0.371585,0.423077,0.315789,0.305732,0.357143,0.221053
18,5,0.319392,0.305455,0.401384,0.507645,0.128514,0.145833,0.134940,0.097458
18,8,0.061404,0.110092,0.079096,0.063241,0.078431,0.051282,0.065574,0.048583
18,9,0.352584,0.277778,0.364706,0.474026,0.174545,0.129278,0.187500,0.133333
18,10,0.018868,0.021505,0.020000,0.012346,0.039216,0.031250,0.014599,0.009950
18,11,0.206186,0.262548,0.190476,0.209459,0.184615,0.206349,0.191950,0.213058
18,12,0.103093,0.161943,0.155738,0.101382,0.107143,0.106796,0.103448,0.132743
18,14,0.184502,0.250804,0.157377,0.489933,0.171617,0.112360,0.169184,0.170648
19,1,0.066667,0.057971,0.042254,0.062112,0.025806,0.013514,0.052980,0.028777
19,2,0.024390,0.413223,0.068293,0.324324,0.034188,0.458015,0.051724,0.410256
19,3,0.294118,0.269841,0.410596,0.408163,0.225166,0.375000,0.341176,0.397163
19,5,0.324324,0.294521,0.353357,0.390244,0.147287,0.159151,0.129534,0.155477
19,8,0.090535,0.093023,0.074689,0.083333,0.028986,0.048276,0.037618,0.054422
19,9,0.346505,0.277228,0.343373,0.706667,0.150628,0.081218,0.166667,0.166667
19,10,0.033333,0.028571,0.024390,0.012270,0.031746,0.025974,0.018868,0.011834
19,11,0.223776,0.236162,0.174545,0.160000,0.123077,0.141304,0.207692,0.193772
19,12,0.096774,0.142857,0.140078,0.113402,0.101124,0.162602,0.116041,0.119266
19,14,0.194245,0.271084,0.143460,0.481100,0.149351,0.184049,0.153846,0.121457
20,1,0.037500,0.011976,0.030534,0.041958,0.023529,0.016393,0.046875,0.037267
20,2,0.022989,0.349206,0.072917,0.255639,0.037736,0.357724,0.246305,0.452174
20,3,0.288000,0.281690,0.265823,0.521739,0.194444,0.279720,0.368715,0.357143
20,5,0.253623,0.322097,0.326531,0.310204,0.147368,0.137566,0.148810,0.117318
20,8,0.081633,0.046083,0.054983,0.052863,0.051447,0.047619,0.038961,0.050542
20,9,0.357771,0.246667,0.365019,0.322388,0.161538,0.193750,0.196203,0.154667
20,10,0.031746,0.033333,0.034483,0.012821,0.016667,0.028571,0.010526,0.010050
20,11,0.222222,0.248120,0.198675,0.186589,0.196610,0.104167,0.193772,0.198347
20,12,0.101124,0.168675,0.097222,0.132701,0.105820,0.126697,0.127660,0.098765
20,14,0.220000,0.264984,0.157895,0.377104,0.154762,0.162866,0.132013,0.136808
21,1,0.067416,0.030075,0.064000,0.048387,0.066667,0.018349,0.047244,0.038710
21,2,0.043956,0.376068,0.142076,0.280992,0.231707,0.346457,0.368000,0.413793
21,3,0.283688,0.277778,0.481928,0.675862,0.241135,0.359712,0.420455,0.395604
21,5,0.329670,0.247619,0.266667,0.467925,0.141304,0.161677,0.138107,0.133333
21,8,0.066946,0.106383,0.081818,0.071111,0.075188,0.053640,0.035336,0.044118
21,9,0.378378,0.283688,0.336182,0.496552,0.195556,0.177215,0.149153,0.167742
21,10,0.033333,0.031746,0.023529,0.023529,0.026316,0.024390,0.013423,0.008811
21,11,0.201342,0.230216,0.167630,0.203279,0.099448,0.113990,0.206186,0.209581
21,12,0.161137,0.168776,0.137339,0.104167,0.124294,0.130233,0.074074,0.133803
21,14,0.179310,0.298701,0.173077,0.501695,0.181818,0.153374,0.152672,0.153846
22,1,0.028777,0.042781,0.034483,0.044118,0.024691,0.046154,0.053571,0.040000
22,2,0.019417,0.285714,0.068182,0.600000,0.348993,0.421875,0.076596,0.429752
22,3,0.300000,0.275362,0.400000,0.636364,0.269504,0.291667,0.530864,0.416185
22,5,0.319703,0.272727,0.322034,0.636986,0.135849,0.135021,0.148148,0.122977
22,8,0.074074,0.101695,0.054945,0.060086,0.053156,0.052288,0.067797,0.034286
22,9,0.330218,0.289389,0.365217,0.509225,0.189189,0.139535,0.171779,0.137931
22,10,0.000000,0.060606,0.013245,0.016529,0.000000,0.027397,0.008163,0.005291
22,11,0.212598,0.216028,0.212625,0.190476,0.131313,0.104167,0.163366,0.169761
22,12,0.111628,0.157676,0.130612,0.131980,0.124224,0.111111,0.090909,0.123077
22,14,0.169381,0.238889,0.165517,0.569444,0.193750,0.114068,0.231250,0.128655
23,1,0.053763,0.045113,0.028169,0.057554,0.032258,0.037500,0.046154,0.029412
23,2,0.107143,0.355932,0.045249,0.251656,0.256684,0.390625,0.067416,0.288136
23,3,0.231293,0.274510,0.358696,0.443038,0.402778,0.323944,0.596273,0.370787
23,5,0.234921,0.344828,0.311258,0.553957,0.137097,0.117187,0.099723,0.135514
23,8,0.066116,0.092308,0.061224,0.090535,0.070312,0.048780,0.043668,0.042105
23,9,0.366366,0.280576,0.222222,0.219931,0.125000,0.101010,0.191571,0.111111
23,10,0.014493,0.030769,0.012346,0.016393,0.016260,0.031250,0.013423,0.011696
23,11,0.194444,0.254826,0.188679,0.199336,0.187500,0.098361,0.226277,0.181818
23,12,0.119403,0.155844,0.103774,0.142857,0.086486,0.117117,0.054795,0.129496
23,14,0.175676,0.278317,0.137931,0.727869,0.159021,0.203509,0.126801,0.139410
24,1,0.023392,0.039216,0.036585,0.035503,0.036145,0.016807,0.030303,0.041667
24,2,0.026316,0.375000,0.151351,0.301887,0.053097,0.273810,0.062176,0.243902
24,3,0.230216,0.258503,0.455172,0.625000,0.257143,0.227273,0.416667,0.483516
24,5,0.247273,0.323944,0.259259,0.240000,0.161017,0.159204,0.124378,0.154930
24,8,0.060377,0.050000,0.071429,0.068085,0.066890,0.072000,0.103448,0.027855
24,9,0.350769,0.297578,0.419355,0.230303,0.110553,0.159236,0.184615,0.150538
24,10,0.031746,0.000000,0.013699,0.031746,0.025974,0.031746,0.004357,0.012048
24,11,0.158845,0.264591,0.171053,0.189542,0.184874,0.213058,0.196319,0.200717
24,12,0.103627,0.154472,0.099502,0.132075,0.086022,0.103286,0.096618,0.128079
24,14,0.170370,0.216561,0.144928,0.493590,0.183486,0.191419,0.130719,0.158940
25,1,0.037037,0.058824,0.030000,0.031250,0.029703,0.016260,0.037037,0.028571
25,2,0.073171,0.294118,0.088670,0.244275,0.034783,0.435484,0.071942,0.369863
25,3,0.297297,0.305344,0.402778,0.415094,0.296774,0.291391,0.573099,0.312500
25,5,0.248175,0.304348,0.571429,0.270440,0.136842,0.148148,0.126984,0.173410
25,8,0.064000,0.085890,0.072289,0.057377,0.056911,0.056680,0.063158,0.061674
25,9,0.343195,0.245161,0.305177,0.506494,0.152381,0.209738,0.179310,0.185304
25,10,0.027778,0.031250,0.014815,0.000000,0.031746,0.030769,0.016667,0.019417
25,11,0.192440,0.243137,0.182371,0.204082,0.162162,0.110497,0.215873,0.222930
25,12,0.105769,0.129555,0.103774,0.120000,0.081871,0.121827,0.097959,0.125561
25,14,0.184300,0.261682,0.192308,0.605863,0.158416,0.140056,0.134969,0.146479
26,1,0.037267,0.016393,0.038961,0.075000,0.035294,0.016529,0.039216,0.014493
26,2,0.046512,0.343284,0.039735,0.310345,0.054545,0.306452,0.074766,0.434211
26,3,0.257576,0.292994,0.254545,0.273810,0.227273,0.333333,0.670886,0.358974
26,5,0.278195,0.309859,0.712727,0.408922,0.154386,0.148936,0.150470,0.142857
26,8,0.071942,0.076923,0.065728,0.070796,0.084291,0.072581,0.048980,0.054687
26,9,0.337209,0.281150,0.397661,0.400000,0.224359,0.171642,0.170347,0.156028
26,10,0.031746,0.031746,0.000000,0.017857,0.031250,0.033333,0.012422,0.020202
26,11,0.198582,0.206107,0.201299,0.226148,0.214286,0.104167,0.222930,0.205298
26,12,0.153846,0.150000,0.144404,0.147059,0.124402,0.104265,0.143885,0.138211
26,14,0.162544,0.241270,0.161616,0.736486,0.159341,0.170213,0.172840,0.138973
27,1,0.035928,0.034188,0.042553,0.042254,0.028169,0.035088,0.045113,0.034188
27,2,0.020202,0.295775,0.049261,0.265823,0.080808,0.353982,0.044944,0.311927
27,3,0.193103,0.263566,0.363636,0.525641,0.298137,0.308824,0.388889,0.219355
27,5,0.290429,0.302158,0.347458,0.421053,0.147368,0.092308,0.131068,0.150485
27,8,0.049180,0.067227,0.054475,0.047847,0.072727,0.052805,0.057762,0.045902
27,9,0.347305,0.300000,0.231788,0.314286,0.136585,0.173228,0.182371,0.167164
27,10,0.029412,0.018182,0.013072,0.020202,0.031250,0.031250,0.019417,0.011494
27,11,0.190813,0.250000,0.184713,0.207358,0.209302,0.129032,0.190981,0.221344
27,12,0.150000,0.152466,0.100386,0.111111,0.125714,0.151260,0.149378,0.030303
27,14,0.131250,0.284916,0.157706,0.428094,0.177049,0.197952,0.187683,0.144638
28,1,0.028369,0.032787,0.047619,0.038217,0.024096,0.034188,0.038462,0.033520
28,2,0.072289,0.369863,0.242775,0.338710,0.058824,0.304094,0.078818,0.335878
28,3,0.190476,0.235294,0.380368,0.191781,0.305085,0.278146,0.552941,0.422360
28,5,0.229730,0.325926,0.493333,0.436782,0.169014,0.140541,0.190476,0.135965
28,8,0.058824,0.112360,0.050505,0.075117,0.087591,0.053640,0.061135,0.045161
28,9,0.365931,0.274247,0.326975,0.542125,0.161538,0.110553,0.145658,0.141026
28,10,0.031746,0.023529,0.014286,0.016667,0.032258,0.032258,0.015748,0.012121
28,11,0.193548,0.219697,0.189189,0.167183,0.140845,0.134021,0.191126,0.211679
28,12,0.105263,0.174603,0.130612,0.116592,0.102564,0.134615,0.151079,0.123552
28,14,0.155477,0.282895,0.142349,0.611111,0.162791,0.185915,0.127389,0.165714
29,1,0.025000,0.018349,0.045802,0.059880,0.028986,0.028369,0.032520,0.024540
29,2,0.085714,0.377049,0.274510,0.514851,0.402597,0.342466,0.264706,0.246377
29,3,0.269841,0.267717,0.346667,0.452555,0.330709,0.300000,0.282209,0.322581
29,5,0.273437,0.302251,0.633094,0.588235,0.159204,0.113990,0.142857,0.156028
29,8,0.059072,0.048544,0.059259,0.068966,0.066890,0.045455,0.061404,0.053812
29,9,0.346749,0.243767,0.268966,0.303249,0.134831,0.188312,0.147368,0.178771
29,10,0.030769,0.028986,0.017857,0.013986,0.030303,0.032258,0.017857,0.023810
29,11,0.176056,0.235690,0.184818,0.179012,0.187500,0.197279,0.203822,0.200000
29,12,0.146119,0.162362,0.152610,0.130268,0.094675,0.125523,0.118110,0.096070
29,14,0.167832,0.302469,0.167273,0.427184,0.164038,0.126263,0.184000,0.128492
30,1,0.039216,0.033333,0.025105,0.037500,0.028986,0.030769,0.035928,0.030303
30,2,0.075758,0.341463,0.085106,0.364865,0.298507,0.402878,0.101695,0.306306
30,3,0.210526,0.307692,0.273292,0.369427,0.277778,0.321168,0.406015,0.329412
30,5,0.245211,0.279070,0.376384,0.394737,0.141304,0.149733,0.167102,0.165714
30,8,0.066667,0.046729,0.070796,0.097297,0.044843,0.047809,0.037500,0.037534
30,9,0.355828,0.321767,0.256544,0.367491,0.183099,0.151260,0.176944,0.156352
30,10,0.025974,0.031250,0.020833,0.014599,0.031250,0.033333,0.016000,0.015038
30,11,0.194631,0.238806,0.217687,0.199336,0.192053,0.219697,0.195804,0.186813
30,12,0.164948,0.197719,0.119718,0.117647,0.124224,0.136986,0.068027,0.117647
30,14,0.164706,0.312883,0.148148,0.506329,0.169811,0.129032,0.169697,0.108696
